id,key,value 
223220382,name,Rua José Reinaldo de Barros
223220382,surface,paved
223220383,highway,residential
223220383,name,Rua Armindo Júlio Mozer
223220383,surface,paved
223220384,highway,residential
223220384,name,Rua Francisco Xavier da Motta
223220384,surface,paved
223220385,highway,residential
223220385,name,Rua Mariza Massa Constantino
223220385,surface,paved
223220386,highway,residential
223220386,surface,paving_stones
223220387,highway,residential
223220387,name,Rua B
223220387,surface,paved
223220388,highway,residential
223220388,name,Rua Presidente Kenedy
223220388,surface,paved
223220389,highway,residential
223220389,name,Rua Doutor Jair Fontes Ferreira
223220389,surface,paved
223220390,highway,residential
223220390,name,Rua Joaquim Marques da Rosa
223220390,surface,paved
223220391,highway,residential
223220391,name,Rua Noé Gonçalves Coutinho
223220391,surface,paved
223220392,highway,secondary
223220392,name,Rua Joel Sardenberg
223220392,oneway,yes
223220392,surface,paved
223220393,highway,secondary
223220393,name,Rua Matias Neto
223220393,oneway,yes
223220393,surface,paved
223220395,highway,residential
223220395,name,Rua C
223220395,surface,paved
223220396,highway,residential
223220396,name,Rua Eduardo Schmidt
223220396,surface,paved
223220398,highway,residential
223220398,name,Rua Marquês de Abreu
223220398,surface,paved
223220399,highway,residential
223220399,name,Rua José Bicudo Jardim
223220399,surface,paved
223220400,highway,residential
223220400,name,Rua Eunice Danes Passos
223220400,surface,paved
223220401,highway,residential
223220401,name,Rua Nova Friburgo
223220401,surface,paved
223220402,highway,residential
223220402,name,Rua Maria Inês
223220402,surface,unpaved
223220403,highway,residential
223220403,name,Rua Santa Helena
223220403,surface,paved
223220405,highway,residential
223220405,name,Rua Domingos Bento de Barros
223220405,surface,paved
223220406,highway,residential
223220406,name,Rua Luiz Augusto Victer
223220406,surface,ground
223220407,highway,residential
223220407,name,Rua Oswaldo Cruz
223220407,surface,paved
223220408,highway,residential
223220408,name,Rua Dona Rita de Cassia
223220408,surface,paved
223220409,highway,residential
223220409,name,Rua Olga Teixeira
223220409,surface,paved
223220410,highway,residential
223220410,name,Rua Oswaldo José dos Santos
223220410,surface,paved
223220411,highway,residential
223220411,name,Rua Santa Mônica
223220411,surface,paved
223220412,highway,residential
223220412,name,Avenida Côrtes Vidal
223220412,surface,paved
223220413,highway,residential
223220413,name,Rua Ari Frazão
223220413,surface,paved
223220414,highway,residential
223220414,name,Rua São Jorge
223220414,surface,paved
223220415,alt_name,Rua 4
223220415,highway,residential
223220415,name,Rua Quatro
223220415,surface,paved
223220416,highway,residential
223220416,name,Rua Izaltino Antônio da Silva
223220416,surface,paved
223220417,highway,residential
223220417,name,Rua Francisco Lopes
223220417,surface,paved
223220418,highway,residential
223220418,name,Rua Maria Yanes Garcia
223220418,surface,paved
223220419,highway,tertiary
223220419,name,Rua Santana
223220419,surface,paving_stones
223220420,highway,residential
223220420,name,Rua Joaquim Araújo
223220420,surface,paved
223220421,highway,residential
223220421,name,Rua Presidente Kenedy
223220421,surface,paved
223220422,highway,residential
223220422,name,Rua Nossa Senhora do Carmo
223220422,surface,paved
223220423,highway,residential
223220423,name,Rua Tenente João dos Santos Pessoa
223220423,surface,paved
223220424,highway,residential
223220424,name,Rua Prefeito Carlos Honório Berbet
223220424,surface,paved
223220426,highway,residential
223220426,name,Rua Geni da Cruz Leite
223220426,surface,paved
223220427,highway,residential
223220427,name,Rua Prefeito Adenor Pedro Jacaud
223220427,surface,paved
223220428,highway,residential
223220428,name,Rua Mário Costa
223220428,oneway,yes
223220428,surface,paved
223220429,highway,residential
223220429,name,Rua Joel Sardenberg
223220429,surface,paved
223220430,highway,residential
223220430,name,Rua Oscar Carvalho Jardim
223220430,surface,paved
223220431,highway,residential
223220431,name,Rua Artur Azevedo Werneck
223220431,surface,paved
223220434,highway,residential
223220434,name,Rua Rodolfo Motta
223220434,surface,paved
223220435,highway,residential
223220435,name,Rua Professor Zardeabel Alves Pereira
223220435,surface,paved
223220436,highway,secondary
223220436,name,Rua Joel Sardenberg
223220436,oneway,yes
223220436,surface,paved
223220437,highway,residential
223220437,name,Rua Fábio José Ribeiro
223220437,surface,paved
223220438,highway,residential
223220438,name,Rua Indaiassu
223220438,surface,paved
223220440,highway,residential
223220440,name,Rua Retiro Saudoso
223220440,surface,paved
223220441,bridge,yes
223220441,highway,tertiary
223220441,layer,1
223220441,name,SJA-023
223220441,ref,SJA-023
223220442,highway,tertiary
223220442,name,Rua João E. de Mendonça
223220442,surface,cobblestone
223220443,highway,tertiary
223220443,name,SJA-023
223220443,ref,SJA-023
223220443,surface,unpaved
223220444,amenity,hospital
223220444,name,Unidade de Saúde de Aldeia Velha
223220446,highway,tertiary
223220446,surface,unpaved
223220447,bridge,yes
223220447,highway,tertiary
223220447,surface,ground
223220452,highway,unclassified
223220452,surface,unpaved
223220453,highway,primary_link
223220453,lanes,1
223220453,oneway,yes
223220453,surface,paved
223220455,highway,primary_link
223220455,lanes,1
223220455,name,Marginal Rodovia Governador Mário Covas
223220455,oneway,yes
223220455,surface,paved
223220456,highway,tertiary
223220456,oneway,no
223220456,surface,ground
223220457,highway,unclassified
223220457,surface,ground
223220458,highway,primary_link
223220458,lanes,1
223220458,name,Marginal Rodovia Governador Mário Covas
223220458,oneway,yes
223220458,surface,paved
223220459,highway,primary_link
223220459,lanes,1
223220459,name,Marginal Rodovia Governador Mário Covas
223220459,oneway,yes
223220459,surface,paved
223220461,highway,primary_link
223220461,lanes,1
223220461,name,Marginal Rodovia Governador Mário Covas
223220461,oneway,yes
223220461,surface,paved
223220462,highway,tertiary
223220462,surface,ground
223220463,highway,tertiary
223220463,surface,paved
223300821,highway,tertiary
223300821,name,Estrada Aldeia Velha - Encontro dos Rios
223300821,ref,SJA-023
223300821,surface,ground
223300822,bridge,yes
223300822,highway,unclassified
223300822,layer,1
223300822,name,Estrada Aldeia Velha - Encontro dos Rios
223300822,ref,Estrada Aldeia Velha - Encontro dos Rios
223300822,surface,ground
223300823,highway,tertiary
223300823,name,Estrada Aldeia Velha - Encontro dos Rios
223300823,ref,Estrada Aldeia Velha - Encontro dos Rios
223300823,surface,ground
223372612,bridge,yes
223372612,highway,secondary
223372612,layer,1
223372612,name,Avenida Vereador Francisco Sabino da Silva Costa
223372613,highway,secondary
223372613,name,Avenida Vereador Francisco Sabino da Silva Costa
223372613,oneway,yes
223637472,highway,secondary
223637472,maxspeed,60
223637472,name,Rua Lopes Trovão
223637472,oneway,yes
223637473,highway,tertiary
223637473,maxspeed,60
223637473,name,Rua Mem de Sá
224248493,highway,service
224415122,highway,residential
224415123,highway,residential
224415123,name,Rua Grêmio Dei Viandant
224415123,surface,ground
224415124,highway,residential
224415124,name,Rua das Dálias
224415124,surface,ground
224415125,highway,residential
224415125,name,Rua Theodora Maria Viana
224415126,highway,residential
224415126,name,Rua Oristano
224415127,highway,tertiary
224415127,name,Estrada da Capivara
224415128,highway,residential
224415128,name,Rua Jaime Rodrigues
224415129,highway,residential
224415130,highway,residential
224415130,name,Rua Augustinho Machado Rezende
224415130,source,IBGE
224415131,highway,residential
224415131,name,Rua Aritzo
224415132,highway,residential
224415132,name,Rua Cagliari
224415133,highway,residential
224415134,highway,residential
224415135,highway,residential
224415135,name,Rua Bela Vista
224415135,source,IBGE
224415136,highway,residential
224415136,name,Rua Nossa Senhora da Conceição
224415137,highway,residential
224415137,name,Rua Maria Gorett
224415137,source,IBGE
224415138,highway,residential
224415138,name,Avenida das Casuarinas
224415139,highway,residential
224415139,name,Avenida das Acácias
224415140,highway,residential
224415140,name,Rua das Hortências
224415140,surface,ground
224415141,highway,residential
224415141,name,Rua B
224415142,highway,residential
224415142,name,Rua das Margaridas
224415143,highway,residential
224415143,name,Rua das Violetas
224415143,surface,ground
224415144,highway,residential
224415144,name,Rua dos Manacás
224415144,surface,ground
224415145,highway,residential
224415145,name,Rua Doutor Antônio Teixeira
224415145,source,IBGE
224415146,highway,residential
224415146,name,Avenida das Orquídeas
224415146,surface,ground
224415147,highway,residential
224415148,highway,tertiary
224415148,name,Estrada da Capivara
224415148,source,IBGE
224415748,highway,secondary
224415748,name,Estrada do Arrastão
224415749,highway,residential
224415749,name,Rua Sonorimar dos Santos Gonçalves
224415749,surface,ground
224415750,highway,residential
224415750,name,Rua João Bosco da Silva
224415750,source,IBGE
224415751,highway,residential
224415752,highway,residential
224415753,highway,residential
224415753,name,Rua Princesa Diana
224415753,source,IBGE
224415754,highway,residential
224415754,name,Rua Viseu
224415754,source,IBGE
224415755,highway,residential
224415755,name,Rua Pedro Torquatro da Silva
224415755,source,IBGE
224415756,highway,residential
224415756,name,Rua Adinal Santos Medeiros
224415756,source,IBGE
224415757,highway,residential
224415757,name,Rua Dona Joana
224415757,source,IBGE
224415758,highway,residential
224415758,name,Rua Olavo Bilac
224415758,source,IBGE
224415759,highway,residential
224415759,name,Rua São João
224415759,source,IBGE
224415760,highway,residential
224415760,name,Rua Olimpio Mello
224415760,source,IBGE
224415761,highway,residential
224415761,name,Rua Francisco Lessa
224415761,source,IBGE
224415762,highway,residential
224415762,name,Rua Pinheiro Machado
224415762,source,IBGE
224415763,highway,residential
224415763,name,Rua Silvio de Oliveira
224415763,source,IBGE
224415764,highway,residential
224415764,name,Rua Temenes Elias
224415764,source,IBGE
224415765,highway,residential
224415765,name,Rua Recanto do Nilo
224415765,source,IBGE
224415766,highway,residential
224415766,name,Rua Ademar Ferreira da Silva
224415766,source,IBGE
224415768,highway,residential
224415768,name,Rua Santo Antônio
224415768,source,IBGE
224415769,highway,residential
224415769,name,Rua Gabriel Ferreira Baptista Mendes
224415769,source,IBGE
224415770,highway,residential
224415770,name,Rua Libero Babado
224415770,source,IBGE
224415771,highway,residential
224415771,name,Rua Mario Lucio da Silva Araujo
224415771,source,IBGE
224415772,highway,residential
224415772,name,Rua Augusto Ferreira Arantes da Costa
224415772,source,IBGE
224415773,highway,residential
224415773,name,Rua José Azevedo Santos
224415773,source,IBGE
224415774,highway,residential
224415774,name,Rua Paulino Alves Martins
224415774,source,IBGE
224415775,highway,residential
224415775,name,Rua Arlete Antunes de Azevedo
224415775,source,IBGE
224415776,highway,residential
224415776,name,Rua Antônio Botelho
224415776,source,IBGE
224415777,highway,residential
224415777,name,Rua Bela Vista
224415777,source,IBGE
224415778,highway,residential
224415778,name,Avenida Cruzeiro
224415778,source,IBGE
224415779,highway,tertiary
224415779,name,Rua Engenheiro Neves da Rocha
224415779,source,IBGE
224415780,highway,residential
224415780,name,Rua José Nunes da Silva
224415781,highway,residential
224415781,name,Rua Cabo PM Belmiro dos Santos
224415782,highway,residential
224415782,name,Rua Osvaldo Maduro
224415782,source,IBGE
224415783,highway,residential
224415783,name,Rua Reginaldo de Oliveira
224415783,source,IBGE
224415784,highway,residential
224415784,name,Rua Domingas Inácio Nogueira
224415785,highway,residential
224415785,name,Rua Mané Garrincha
224415786,highway,residential
224415786,name,Rua Rosa Fernandes da Silva
224415787,highway,tertiary
224415787,name,Estrada da Capivara
224415787,surface,ground
224415788,highway,residential
224415788,name,Rua Alcino Primo Medeiros
224415788,source,IBGE
224415789,highway,residential
224415789,name,Rua Carmem Ribeiro
224415789,source,IBGE
224415790,highway,residential
224415790,name,Rua Nunes da Silva
224415790,source,IBGE
224415791,highway,residential
224415791,name,Rua Marechal Rondon
224415791,source,IBGE
224415792,highway,residential
224415792,name,Rua Antônio Rodrigues Canellas
224415792,source,IBGE
224415793,highway,residential
224415793,name,Rua José Viana
224415793,source,IBGE
224415794,highway,residential
224415794,name,Rua Olavo da Costa Moreira
224415794,source,IBGE
224415795,highway,tertiary
224415795,name,Rua Marquês Garcia
224415796,highway,residential
224415796,name,Avenida João Ferreira da Fonseca
224415797,highway,tertiary
224415797,name,Rua Luiz Cláudio da Silva Martins
224415797,oneway,yes
224415798,highway,residential
224415798,name,Rua Altieres Melo dos Santos
224415798,source,IBGE
224415799,highway,residential
224415799,name,Rua Doutor Waldemar Quitanilha
224415799,source,IBGE
224415800,highway,residential
224415800,name,Rua Nossa Senhora das Dores
224415800,source,IBGE
224415801,highway,residential
224415801,name,Avenida Bartolai
224415801,source,IBGE
224415802,highway,residential
224415802,name,Rua Gumercindo Lopes Rodrigues
224415802,source,IBGE
224415803,highway,residential
224415803,name,Rua Francisco da Silva Oliveira Mello
224415803,source,IBGE
224415804,highway,residential
224415804,name,Rua São Judas Tadeu
224415805,highway,residential
224415805,name,Rua Adinal Santos Medeiros
224415805,source,IBGE
224415806,highway,residential
224415806,name,Rua da Existência
224415806,source,IBGE
224416947,highway,tertiary
224416947,name,Estrada Pedreira
224416948,highway,residential
224416948,name,Rua das Margaridas
224416948,source,IBGE
224416949,highway,residential
224416949,name,Rua Antônio Martins
224416949,source,IBGE
224416950,highway,residential
224416950,name,Avenida Iguabela
224416950,oneway,yes
224416950,source,IBGE
224416951,highway,tertiary
224416951,name,Rua Doutor João Vasconcelos
224416951,source,IBGE
224416952,highway,residential
224416952,name,Rua Antônio Guedes Neto
224416952,source,IBGE
224416952,surface,ground
224416953,highway,residential
224416953,name,Rua Elvira Maria das Dores
224416953,source,IBGE
224416953,surface,ground
224416954,highway,residential
224416954,name,Travessa Tabajara
224416955,highway,residential
224416955,name,Rua Wilson Carvalho
224416955,source,IBGE
224416956,highway,residential
224416956,name,Rua Maria Augusta da Conceição
224416956,source,IBGE
224416957,highway,residential
224416957,name,Rua Eupidio Dutra de Carvalho
224416957,source,IBGE
224416958,highway,residential
224416959,highway,residential
224416960,highway,residential
224416960,source,IBGE
224416961,highway,residential
224416961,name,Rua Leopoldino de Souza
224416961,source,IBGE
224416962,highway,residential
224416962,name,Rua Maria José Ribeiro
224416962,source,IBGE
224416963,highway,tertiary
224416963,name,Rua Nilo Lopes Pessoa
224416963,oneway,yes
224416963,source,IBGE
224416964,highway,residential
224416964,name,Rua Camilo Soares Menezes
224416965,highway,residential
224416965,name,Rua Vasco Lima
224416965,source,IBGE
224416966,highway,residential
224416966,name,Rua Alice Canellas da Silveira
224416966,source,IBGE
224416967,highway,residential
224416967,name,Rua Alexandra Pereira Ninho
224416967,source,IBGE
224416967,surface,ground
224416968,highway,residential
224416969,highway,residential
224416969,name,Rua Euclides Pereira Ninho
224416969,source,IBGE
224416970,highway,residential
224416970,name,Rua Elymar Ricardo Guedes
224416970,source,IBGE
224416970,surface,ground
224416971,highway,residential
224416971,name,Rua Geraldo do CArmo Lima
224416971,source,IBGE
224416972,highway,residential
224416972,name,Rua Carlinda Menezes Pinheiro
224416973,highway,residential
224416973,name,Rua Jacy Alves Carola
224416974,highway,tertiary
224416974,name,Estrada do Sopoto
224416974,source,IBGE
224416975,highway,residential
224416975,name,Rua Major Paulino Pinto Pinheiro Filho
224416975,surface,ground
224416976,highway,residential
224416976,name,Rua Aníbal Bustamante
224416977,highway,residential
224416977,name,Rua Paulino Pinho
224416978,highway,residential
224416978,name,Rua do Livramento
224416978,source,IBGE
224416979,highway,residential
224416979,name,Rua Francisco de Souza Garcia
224416979,source,IBGE
224416980,highway,residential
224416980,name,Rua Adelurdes das Neves
224416980,surface,pebblestone
224416981,highway,residential
224416981,name,Rua Manoel Fernandes Batista
224416981,source,IBGE
224416982,highway,residential
224416982,name,Rua Nossa Senhora de Fátima
224416982,source,IBGE
224416983,highway,residential
224416983,name,Rua Francisco Silva Jardim
224416984,highway,residential
224416984,name,Rua Fábio Ricardo S Oliveira
224416985,highway,tertiary
224416985,name,Rua Paulino Pinto Pinheiro
224416985,oneway,yes
224417767,highway,residential
224417767,name,Rua Almirante Guimarães
224417768,highway,tertiary
224417768,name,Rua Manoel da Silva Jardim
224417768,source,IBGE
224417769,highway,residential
224417769,name,Rua dos Albatrozes
224417770,highway,residential
224417770,name,Rua Itália
224417770,source,IBGE
224417771,highway,residential
224417771,name,Avenida Joaquim Alves Canela
224417772,highway,residential
224417772,name,Rua Marília Marques
224417772,surface,ground
224417773,highway,residential
224417773,name,Rua Simonides Guimarães
224417773,source,IBGE
224417774,highway,residential
224417774,name,Avenida Iguabela
224417774,oneway,yes
224417774,source,IBGE
224417775,highway,residential
224417775,name,Rua Corale Luigi Canepa
224417776,highway,residential
224417776,name,Rua Bolívia
224417776,source,IBGE
224417777,highway,residential
224417777,name,Rua Vinicius de Moraes
224417777,surface,ground
224417778,highway,residential
224417779,highway,residential
224417779,name,Rua do Carmo
224417779,source,IBGE
224417780,highway,residential
224417780,name,Rua Santo Antônio
224417780,source,IBGE
224417781,highway,residential
224417781,name,Rua Vassouras
224417781,surface,unpaved
224417782,highway,residential
224417782,surface,ground
224417783,highway,residential
224417783,name,Rua Aristides Ribeiro da Silva
224417783,surface,ground
224417784,highway,residential
224417784,name,Rua Brasil
224417784,source,IBGE
224417785,highway,residential
224417785,name,Rua Barra Mansa
224417786,highway,residential
224417786,name,Rua Portugal
224417786,source,IBGE
224417787,highway,residential
224417787,name,Rua Pacheco de Mello
224417788,highway,residential
224417788,name,Rua Orlando Barros
224417788,surface,ground
224417789,highway,residential
224417789,name,Rua Barra do Pirai
224417789,surface,ground
224417790,highway,residential
224417791,highway,residential
224417791,name,Travessa Silva Jardim
224417791,source,IBGE
224417792,highway,residential
224417792,name,Rua Colombia
224417792,source,IBGE
224417793,highway,residential
224417793,name,Rua Huhelito Max S Neves
224417794,highway,residential
224417794,name,Rua Eduardo Picanso
224417794,source,IBGE
224417796,highway,residential
224417796,name,Rua Suécia
224417796,source,IBGE
224417797,highway,residential
224417797,name,Rua Augusti Alves Coutinho
224417797,source,IBGE
224417799,highway,residential
224417799,name,Rua João Vieira Nunes
224417799,surface,ground
224417800,highway,residential
224417800,name,Rua Doutor Zerbini
224417800,surface,ground
224417802,highway,residential
224417802,name,Rua Rio de Janeiro
224417802,surface,ground
224417803,highway,residential
224417803,name,Rua Morvan Barbosa Guimarães
224417803,oneway,yes
224417803,source,IBGE
224417804,highway,residential
224417804,name,Rua Atabaiana
224417805,highway,residential
224417805,name,Rua Rio das Flores
224417806,highway,residential
224417806,name,Rua Irene Alves Canella
224417806,source,IBGE
224417807,highway,residential
224417807,name,Rua Alberto Ribeiro
224417807,source,IBGE
224417808,highway,residential
224417808,name,Rua Mexico
224417808,source,IBGE
224417809,highway,residential
224417809,surface,ground
224417810,highway,residential
224417810,name,Rua Tom Jobim
224417810,surface,ground
224417811,highway,residential
224417811,name,Rua Euclides Pereira Ninho
224417811,source,IBGE
224417812,highway,residential
224417812,name,Rua Eurydice F Canelas
224417813,highway,residential
224417813,name,Rua Delta
224417813,source,IBGE
224417814,highway,residential
224417814,name,Rua Marcos Tamoio
224417815,highway,residential
224417815,name,Rua Lidia Raposo
224417815,source,IBGE
224417816,highway,residential
224417816,name,Rua Nossa Senhora da Conceição
224417817,highway,residential
224417817,name,Rua das Magnólias
224417818,highway,residential
224417818,source,IBGE
224417819,highway,residential
224417820,highway,residential
224417820,name,Rua Sagrada Família
224417820,surface,ground
224417821,highway,residential
224417821,name,Rua Aldo Bonadey
224417822,highway,residential
224417822,name,Rua dos Rouxinóis
224417822,surface,ground
224417823,highway,residential
224417823,name,Rua Alfeu Ferreira
224417824,highway,residential
224417825,highway,residential
224417825,name,Rua Hilário Gomes de Souza
224417825,source,IBGE
224417826,highway,residential
224417826,name,Rua Valença
224417827,highway,residential
224417827,name,Rua da Paz
224417827,source,IBGE
224417828,highway,residential
224417829,highway,residential
224417829,name,Rua Jovelina
224417830,highway,residential
224417830,name,Rua do Encontro
224417830,source,IBGE
224417831,highway,residential
224417831,name,Rua dos Antúrios
224417832,highway,residential
224417832,name,Rua da Harmonia
224417832,source,IBGE
224417833,highway,residential
224417833,name,Rua das Rosas
224417834,highway,residential
224417834,name,Rua Hilário Gomes de Souza
224417834,source,IBGE
224417835,highway,residential
224417835,source,IBGE
224417836,highway,residential
224417836,name,Rua Francisco Buturi
224417836,source,IBGE
224417837,highway,residential
224417837,name,Rua do Encontro
224417837,source,IBGE
224417838,highway,residential
224417838,name,Rua Chile
224417838,source,IBGE
224417839,highway,residential
224417839,name,Rua da Harmonia
224417839,source,IBGE
224417840,highway,residential
224417840,name,Rua Alexandra Vieira
224417840,source,IBGE
224417841,highway,residential
224417841,name,Rua da Paz
224417841,source,IBGE
224417842,highway,residential
224417842,name,Rua da Praia
224417843,highway,residential
224417843,name,Rua Erlon Chaves
224417843,oneway,yes
224417845,highway,residential
224417845,name,Rua das Violetas
224417845,source,IBGE
224417846,highway,residential
224417846,name,Rua das Magnólias
224417846,source,IBGE
224417847,highway,residential
224417848,highway,residential
224417849,highway,residential
224417849,name,Rua Alexandre Vieira
224417849,source,IBGE
224417850,highway,residential
224417850,name,Rua dos Perdizes
224417850,surface,ground
224417851,highway,residential
224417851,name,Rua das Dálias
224417852,highway,residential
224417852,name,Rua Paracambi
224417852,surface,ground
224417853,highway,residential
224417853,name,Rua Suécia
224417853,source,IBGE
224417854,highway,residential
224417855,highway,residential
224417857,highway,residential
224417857,name,Rua Nossa Senhora da Conceição
224417858,highway,residential
224417858,name,Rua dos Crisântemos
224417858,surface,ground
224417860,highway,residential
224417860,name,Rua Mexico
224417860,source,IBGE
224417861,highway,residential
224417862,highway,residential
224417863,highway,residential
224417863,name,Avenida Beira Rio
224417864,highway,residential
224417864,name,Rua Simonides Guimarães
224417864,source,IBGE
224417865,highway,residential
224417865,name,Rua Alberto Rodrigues de Souza
224417866,highway,residential
224417866,name,Avenida Beira Rio
224417867,highway,residential
224417868,highway,residential
224417868,name,Rua das Rosas
224417868,source,IBGE
224417869,highway,residential
224417869,name,Rua Rio Grande
224417870,highway,residential
224417870,name,Rua Bianca
224417871,highway,residential
224417871,name,Rua Inglaterra
224417872,highway,residential
224417872,name,Rua Brasil
224417872,source,IBGE
224417873,highway,residential
224417873,name,Alameda Flamboyants
224417873,surface,ground
224417874,highway,residential
224417875,highway,tertiary
224417875,name,Rua da Assembléia
224417875,oneway,yes
224417876,highway,residential
224417876,name,Rua Tenente Antônio Bispo
224417877,highway,residential
224417878,highway,residential
224417879,highway,residential
224417879,name,Rua das Margaridas
224417879,surface,ground
224417880,highway,residential
224417880,name,Rua Espanha
224417881,highway,residential
224417881,name,Rua Alemanha
224417882,highway,residential
224420827,highway,residential
224420827,name,Rua Jussara
224420827,source,IBGE
224420828,highway,residential
224420828,name,Rua Liberdade
224420829,highway,unclassified
224420830,highway,residential
224420830,name,Rua Araguaiana
224420830,source,IBGE
224420831,highway,residential
224420831,name,Avenida Tocantinópolis
224420831,source,IBGE
224420832,highway,residential
224420833,highway,residential
224420833,surface,unpaved
224420834,highway,residential
224420834,name,Rua 28 de Setembro
224420834,source,IBGE
224420835,highway,residential
224420835,name,Rua Almirante Barroso
224420835,source,IBGE
224420835,surface,unpaved
224420836,highway,unclassified
224420837,highway,residential
224420838,highway,residential
224420839,highway,unclassified
224420840,highway,residential
224420840,name,Rua Caetes
224420840,source,IBGE
224420841,highway,residential
224420842,highway,unclassified
224420843,highway,unclassified
224420844,highway,residential
224420844,name,Rua Niquelandia
224420844,source,IBGE
224420845,highway,unclassified
224420846,highway,unclassified
224420847,highway,residential
224420848,highway,unclassified
224420849,highway,unclassified
224420849,name,Rua Uruguaçu
224420849,source,IBGE
224420850,highway,unclassified
224420851,highway,residential
224420852,highway,residential
224420852,name,Rua Luiziania
224420852,source,IBGE
224420853,highway,residential
224420853,name,Rua Princesa
224420853,source,IBGE
224420854,highway,unclassified
224420855,highway,unclassified
224420856,highway,residential
224420856,name,Rua Alegrete
224420857,highway,residential
224420857,name,Rua Ceres
224420857,source,IBGE
224420858,highway,residential
224420858,name,Rua Bogari
224420858,source,IBGE
224420859,highway,unclassified
224420860,highway,residential
224420860,name,Rua Aragar;cas
224420862,highway,unclassified
224420863,highway,unclassified
224420864,highway,residential
224420866,highway,residential
224420866,name,Rua Rio Grande do Sul
224420868,highway,residential
224420868,name,Rua Jatai
224420868,source,IBGE
224420869,highway,residential
224420869,surface,unpaved
224420870,highway,residential
224420871,highway,residential
224420872,highway,residential
224420872,name,Rua Iguaraçu
224420873,highway,unclassified
224420874,highway,residential
224420874,name,Rua Castelo
224420874,source,IBGE
224420875,highway,residential
224420875,name,Rua Urussumirim
224420875,surface,unpaved
224420877,highway,residential
224420877,name,Rua Araras
224420878,highway,residential
224420879,highway,residential
224420880,highway,unclassified
224420881,highway,residential
224420882,highway,residential
224420882,name,Rua Goiatuba
224420882,source,IBGE
224420883,highway,residential
224420883,name,Rua Tupi
224420884,highway,residential
224420884,name,Rua Tabajara
224420885,highway,unclassified
224420886,highway,residential
224420887,highway,residential
224420887,name,Rua Posto Nacional
224420887,source,IBGE
224420888,highway,residential
224420889,highway,unclassified
224420890,highway,residential
224420890,name,Rua Goianesia
224420890,source,IBGE
224420891,highway,unclassified
224420892,highway,unclassified
224420893,highway,residential
224420893,name,Avenida Ceres
224420893,source,IBGE
224420894,highway,residential
224420894,name,Rua Rui Barbosa
224420894,source,IBGE
224420895,highway,unclassified
224420896,highway,residential
224420896,surface,unpaved
224420897,highway,unclassified
224420898,highway,residential
224420898,name,Rua Pirinopolis
224420898,source,IBGE
224420899,highway,residential
224420900,highway,residential
224420900,name,Rua Paranapuã
224420900,surface,unpaved
224420901,highway,unclassified
224420902,highway,unclassified
224420903,highway,residential
224420903,name,Rua Aimbere
224420903,source,IBGE
224420904,highway,unclassified
224420905,highway,residential
224420906,highway,residential
224420906,name,Rua Tupinambas
224420906,source,IBGE
224420907,highway,unclassified
224420908,highway,unclassified
224420909,highway,unclassified
224420910,highway,residential
224420910,name,Rua Aimores
224420910,source,IBGE
224420911,highway,unclassified
224420912,highway,residential
224420912,name,Rua Itabajara
224420912,source,IBGE
224420913,highway,residential
224420913,name,Rua Piaui
224420913,source,IBGE
224420914,highway,residential
224420914,name,Rua Raul Soares
224420914,source,IBGE
224420914,surface,unpaved
224420915,highway,unclassified
224420917,highway,unclassified
224420918,highway,residential
224420919,highway,residential
224420920,highway,unclassified
224420921,highway,residential
224420921,name,Rua das Gaivotas
224420921,surface,ground
224420922,highway,unclassified
224420923,highway,residential
224420924,highway,residential
224420925,highway,residential
224420926,highway,residential
224420926,name,Rua Francisco Buarque de Holanda
224420926,source,IBGE
224420927,highway,residential
224420927,name,Rua Almirante Tamandaré
224420927,source,IBGE
224420928,highway,residential
224420929,highway,unclassified
224420930,highway,residential
224420930,name,Ru Gurupi
224420930,source,IBGE
224420931,highway,unclassified
224420932,highway,residential
224420933,highway,unclassified
224420934,highway,unclassified
224420935,highway,residential
224420935,name,Rua Araruama
224420935,surface,unpaved
224420936,highway,residential
224420937,highway,residential
224420937,name,Rua Edu Lobo
224420937,source,IBGE
224420938,highway,unclassified
224420939,highway,unclassified
224420940,highway,residential
224420940,name,Rua Araguacema
224420940,source,IBGE
224420941,highway,residential
224420941,name,Rua Arariboia
224420941,source,IBGE
224420942,highway,residential
224420942,name,Rua de Todos os Santos
224420942,source,IBGE
224420943,highway,residential
224420943,name,Rua Dalva Oliveira
224420943,source,IBGE
224420944,highway,residential
224420944,name,Rua Itabajara
224420944,source,IBGE
224420945,highway,unclassified
224420946,highway,residential
224420946,name,Rua Renato Filho
224420946,source,IBGE
224420947,highway,residential
224420948,highway,unclassified
224420949,highway,residential
224420949,surface,unpaved
224420950,highway,residential
224420950,name,Rua Vinicius de Moraes
224420950,source,IBGE
224420952,highway,unclassified
224420953,highway,unclassified
224420955,highway,unclassified
224420957,highway,residential
224420959,highway,unclassified
224420960,highway,unclassified
224420961,highway,residential
224420961,name,Rua Rio de Janeiro
224420961,source,IBGE
224420962,highway,residential
224420962,name,Rua dos Bandeirantes
224420962,source,IBGE
224420963,highway,tertiary
224420963,name,Avenida Araruama
224420963,source,IBGE
224420964,highway,residential
224420964,name,Rua Miracema do Norte
224420964,source,IBGE
224420965,highway,unclassified
224420966,highway,residential
224420966,name,Rua Anapolis
224420966,source,IBGE
224420967,highway,unclassified
224420968,highway,unclassified
